tournament,toCd,date,division,event,format,round,playerA,playerAId,teamA,playerB,playerBId,teamB,gamesA,gamesB,winner
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,예선경기６,정광민,202103008002,,이건후,202103007938,,3,0,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,준준결승경기１,나주영,201602006877,,박민기,202006000140,,3,0,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,준준결승경기２,Nam Nathaniel Kyungshik,202006001376,,김준호,202004000367,,3,2,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,준준결승경기３,이동욱,202007000237,,정광민,202103008002,,3,0,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,준준결승경기４,류정욱,201603018160,,오서진,201605004663,,0,3,B
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,준결승경기１,나주영,201602006877,,Nam Nathaniel Kyungshik,202006001376,,3,0,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,준결승경기２,이동욱,202007000237,,오서진,201605004663,,0,3,B
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 P,개인전,토너먼트,결승,나주영,201602006877,,오서진,201605004663,,3,0,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 CP,개인전,토너먼트,예선경기１,박지은,202002004079,,문하람,202002004153,,3,0,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 CP,개인전,토너먼트,예선경기２,김도은,202006003279,,이해인,202002004113,,3,0,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU13 CP,개인전,토너먼트,결승,박지은,202002004079,,김도은,202006003279,,3,1,A
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU16 P,개인전,리그전,1R / A조,박솔민,202002002489,,조아연,201903004040,,2,3,B
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU16 P,개인전,리그전,1R / A조,김태연,201605003414,,조아연,201903004040,,0,3,B
제17회 대한체육회장배 전국 스쿼시 선수권대회,202105818,2021-04-01,GU16 P,개인전,리그전,1R / A조,김태연,201605003414,,박솔민,202002002489,,0,3,B
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,남자 12세이하부,개인전,토너먼트,예선경기１,박민준,201902005286,,손현승,201907003063,,3,1,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,남자 12세이하부,개인전,토너먼트,예선경기２,XU YUANLONG,201703015442,,박동주,202012002803,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,남자 12세이하부,개인전,토너먼트,결승,박민준,201902005286,,XU YUANLONG,201703015442,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,여자 18세이하부,개인전,토너먼트,예선경기１,김서진,202006000304,,박소연,202106001943,,3,1,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,여자 18세이하부,개인전,토너먼트,예선경기２,구나현,201204003029,,조예림,202006001243,,0,3,B
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,여자 18세이하부,개인전,토너먼트,결승,김서진,202006000304,,조예림,202006001243,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,예선경기２,이동욱,202007000237,,이용욱,982127000004,,3,1,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,예선경기７,이건후,202103007938,,유지훈,982127000028,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,준준결승경기１,류정욱,201603018160,,이동욱,202007000237,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,준준결승경기２,박민기,202006000140,,이건우,202104003303,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,준준결승경기３,이성민,202107001910,,구동현,201402010302,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,준준결승경기４,이건후,202103007938,,정광민,202103008002,,0,3,B
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,준결승경기１,류정욱,201603018160,,박민기,202006000140,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,준결승경기２,이성민,202107001910,,정광민,202103008002,,0,3,B
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU13 P,개인전,토너먼트,결승,류정욱,201603018160,,정광민,202103008002,,3,0,A
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU16 P,개인전,리그전,1R / A조,김태연,201605003414,,박솔민,202002002489,,0,3,B
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU16 P,개인전,리그전,1R / A조,조아연,201903004040,,박솔민,202002002489,,0,0,
제14회 하계 전국 중·고 스쿼시 선수권대회,202106280,2021-08-21,GU16 P,개인전,리그전,1R / A조,조아연,201903004040,,김태연,201605003414,,3,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기２,유승용,200907002704,,강우석,201302005902,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기３,김사무엘,201505001195,,탁형진,201012000985,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기６,강현범,201302006321,,이용정,201202011412,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기７,이세현,200504008934,,박종명,200803023360,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기１０,류한동,200903026007,,이민우,201407000924,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기１１,고영조,200506001863,,유재진,200504008874,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기１４,이건동,200312007919,,박민준,201902005286,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,예선경기１５,조영훈,200905003169,,박정식,201103008064,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기１,문병준,201205001262,,유승용,200907002704,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기２,탁형진,201012000985,,이승택,200505000724,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기３,오성학,201103013572,,강현범,201302006321,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기４,이세현,200504008934,,정대훈,200504009468,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기５,김현동,200312010625,,이민우,201407000924,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기６,고영조,200506001863,,이동준,201302010744,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기７,유덕재,201104000837,,이건동,200312007919,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준준결승경기８,조영훈,200905003169,,유승한,200312005692,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준결승경기１,유승용,200907002704,,이승택,200505000724,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준결승경기２,강현범,201302006321,,이세현,200504008934,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준결승경기３,이민우,201407000924,,이동준,201302010744,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준준결승경기４,유덕재,201104000837,,조영훈,200905003169,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준결승경기１,유승용,200907002704,,이세현,200504008934,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,준결승경기２,이민우,201407000924,,유덕재,201104000837,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,개인전,토너먼트,결승,이세현,200504008934,,이민우,201407000924,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,예선경기２,전라북도,,,인천광역시,,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,예선경기３,경기도,,,충청북도,,,0,3,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,예선경기６,울산광역시,,,경상북도,,,3,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,예선경기７,대구광역시,,,충청남도,,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,준준결승경기１,광주광역시,,,전라북도,,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,준준결승경기２,충청북도,,,대전광역시,,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,준준결승경기３,경상남도,,,울산광역시,,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,준준결승경기４,대구광역시,,,부산광역시,,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,준결승경기１,광주광역시,,,충청북도,,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,준결승경기２,경상남도,,,부산광역시,,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU11,단체전,토너먼트,결승,충청북도,,,부산광역시,,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,예선경기３,송채원,200903026922,,엄화영,201002007702,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,예선경기７,류보람,201503023001,,곽다연,201302006626,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,예선경기１４,이자연,202003003272,,문혜연,201203009845,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,예선경기１５,안은찬,200312014298,,이승연,201405001347,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준준결승경기１,서효주,201402001683,,양연수,200409006651,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준준결승경기２,엄화영,201002007702,,송동주,201205000983,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준준결승경기３,김아현,200312015283,,오승희,201209002253,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준준결승경기４,류보람,201503023001,,김하은,201302005893,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준준결승경기６,김가혜,200312004260,,박상은,201404002146,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준준결승경기７,이지현,200504008455,,문혜연,201203009845,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준준결승경기８,안은찬,200312014298,,신유진,201602007698,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준결승경기１,양연수,200409006651,,송동주,201205000983,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준결승경기２,김아현,200312015283,,류보람,201503023001,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준결승경기３,송지유,200504008897,,김가혜,200312004260,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준준결승경기４,이지현,200504008455,,안은찬,200312014298,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준결승경기１,송동주,201205000983,,류보람,201503023001,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,준결승경기２,김가혜,200312004260,,이지현,200504008455,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,개인전,토너먼트,결승,송동주,201205000983,,김가혜,200312004260,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,예선경기２,경기도,,,대구광역시,,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,예선경기６,충청남도,,,광주광역시,,,0,3,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,예선경기７,경상북도,,,경상남도,,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,준준결승경기１,울산광역시,,,대구광역시,,,0,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,준준결승경기２,인천광역시,,,전라남도,,,2,1,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,준준결승경기３,대전광역시,,,광주광역시,,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,준준결승경기４,경상남도,,,전라북도,,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,준결승경기１,대구광역시,,,인천광역시,,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,준결승경기２,광주광역시,,,경상남도,,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU13,단체전,토너먼트,결승,인천광역시,,,경상남도,,,1,2,B
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU15,혼합복식,리그전,1R / A조,"김성영, 박은옥",,,"이라온, 노윤진",,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU15,혼합복식,리그전,1R / A조,"박성찬, 김다정",,,"이라온, 노윤진",,,2,0,A
제6회 광주시장배 전국 실업스쿼시 선수권대회,202207456,2022-06-21,GU15,혼합복식,리그전,1R / A조,"박성찬, 김다정",,,"김성영, 박은옥",,,2,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 12세이하부,개인전,리그전,1R / A조,황보영,202303008360,,구보민,202206006488,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 12세이하부,개인전,리그전,1R / A조,강서우,202304049295,,구보민,202206006488,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 12세이하부,개인전,리그전,1R / A조,강서우,202304049295,,황보영,202303008360,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,예선경기２,김동인,202303011784,,류지안,202202002116,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,준준결승경기１,김민기,202006003212,,류지안,202202002116,,3,1,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,준준결승경기２,이승규,202205002034,,최규현,202006002884,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,준준결승경기３,강동윤,202304049313,,최재원,202102002568,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,준준결승경기４,최현욱,202103005535,,나우영,201902002440,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,준결승경기１,김민기,202006003212,,최규현,202006002884,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,준결승경기２,강동윤,202304049313,,나우영,201902002440,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 12세이하부,개인전,토너먼트,결승,김민기,202006003212,,나우영,201902002440,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,예선경기２,이해인,202002004113,,원태희,202303000279,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,준준결승경기１,박솔민,202002002489,,이해인,202002004113,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,준준결승경기２,조소연,202207001038,,김도은,202006003279,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,준준결승경기３,강연아,202302018871,,박서빈,202303008736,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,준준결승경기４,라우림,202202004038,,문하람,202002004153,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,준결승경기１,박솔민,202002002489,,김도은,202006003279,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,준결승경기２,강연아,202302018871,,문하람,202002004153,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 15세이하부,개인전,토너먼트,결승,박솔민,202002002489,,문하람,202002004153,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,예선경기２,현종선,202302017920,,전서율,201905001623,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,예선경기３,김성주,202203007369,,김찬영,202203001906,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,예선경기４,장승보,202303008035,,김현,202303001958,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,예선경기６,이택규,202304014220,,김민재,202303000324,,1,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,예선경기７,Oscar Henry Long,202104004261,,류이안,202202002233,,1,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,준준결승경기１,윤태훈,202209003037,,전서율,201905001623,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,준준결승경기２,김찬영,202203001906,,김현,202303001958,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,준준결승경기３,구건휘,202206008055,,김민재,202303000324,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,준준결승경기４,류이안,202202002233,,윤종현,202204001156,,2,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,준결승경기１,전서율,201905001623,,김찬영,202203001906,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,준결승경기２,구건휘,202206008055,,윤종현,202204001156,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 15세이하부,개인전,토너먼트,결승,김찬영,202203001906,,윤종현,202204001156,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기１,전아인,201203004577,,황수민,202302003492,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기２,이기쁨,202201001493,,강현아,202204080697,,3,2,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기３,임수아,202302017165,,서예은,202206004756,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기４,김태연,201605003414,,유주아,202303027889,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기５,남지윤,202203011255,,김민경,202207007077,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기６,엄준,201804000231,,장수빈,202203000319,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기７,조아연,201903004040,,이윤서,202302000661,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,예선경기８,전현영,202201001946,,김하연,201503006905,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,준준결승경기１,전아인,201203004577,,이기쁨,202201001493,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,준준결승경기２,서예은,202206004756,,김태연,201605003414,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,준준결승경기３,김민경,202207007077,,엄준,201804000231,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,준준결승경기４,조아연,201903004040,,김하연,201503006905,,1,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,준결승경기１,전아인,201203004577,,서예은,202206004756,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,준결승경기２,엄준,201804000231,,김하연,201503006905,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,개인전,토너먼트,결승,전아인,201203004577,,김하연,201503006905,,3,1,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,단체전,리그전,1R / A조,서울특별시스쿼시연맹,,,세종공공스포츠클럽,,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,단체전,리그전,1R / A조,인천초은고등학교,,,세종공공스포츠클럽,,,2,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,단체전,리그전,1R / A조,인천초은고등학교,,,서울특별시스쿼시연맹,,,1,2,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,복식,토너먼트,예선경기２,"김민경, 황수민",,,"조아연, 임수아",,,2,1,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,복식,토너먼트,준결승경기１,"전아인, 서예은",,,"김민경, 황수민",,,2,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,복식,토너먼트,준결승경기２,"이기쁨, 전현영",,,"김서연, 한서윤",,,2,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,여자 18세이하부,복식,토너먼트,결승,"전아인, 서예은",,,"이기쁨, 전현영",,,2,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기２,박지훈,201706000549,,남기태,202103006627,,3,1,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기３,김준석,982127000014,,이지항,202206007001,,3,2,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기４,손유빈,970500100126,,곽서준,201903006257,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기６,정건희,202002001955,,정광민,202103008002,,3,0,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기８,이건후,202103007938,,김준영,201707001971,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기１０,배성현,982127000020,,김동하,202207005619,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기１１,서윤재,202203001042,,조윤식,982327000005,,3,1,A
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기１４,박은찬,202206006191,,조현준,202203001440,,0,3,B
제26회 금곡배 전국 초중고 스쿼시 선수권대회,202309259,2023-06-09,남자 18세이하부,개인전,토너먼트,예선경기１５,손우주,201902004585,,박민기,202006000140,,3,0,A
